content,score,Label
"Gamenya bagus, udah gak kikir kayak dulu, tapi jaringannya ingame nya diperbaiki. Masa ping ijo malah menyambungkan ulang terus, habis itu hero kita bukannya diam ditempat malah maju ke tower musuh, atau nggak masuk war dan mati.",2,Negatif
"Yang jadi masalah setiap kalah bukan lawan yang jago, tapi teman satu tim yang tolol. Capek juga kalo dapet match making tim yang gak ngerti main, main di mythic ketemu player yang dalam masalah laning saja belum paham.",1,Negatif
"Ada masalah login di perangkat baru menggunakan akun google, kode verifikasi tidak terkirim ke akun google yang terkait, bahkan setelah dilakukakn uninstal aplikasi secara berulang tetap saja email verifikasinya tdk ter kirim,tolong segera di perbaiki!!!",2,Negatif
"Udah lah ini, dari awal main udah ngk jelas game ini masa satu kali menang udah kalah 5 kali, kek disengaja kali game ini, setiap main selalu bikin naik tensi, ayok buat apalagi di pertahanin main game gak jelas kek gini lebih baik ganti game, gak usah cape cape emosi lebih baik kita main game lain aja",1,Negatif
"Woi moonton kami para player solo jumpa kn dengan player yg solo juga,GK usah di satukan dengan trio,kalau trionya bagus GPP ini tolol semua.Bagusin sistem itu,capek tau main solo jumpa trio yg tolol terus,paham moonton please perbaiki,...pepek",1,Negatif
"Gamenya 🅑🅐🅖🅤🅢 tapi sangat sulit untuk kerja sama tim sering kali berbeda pendapat dari setiap pertarungan, dan juga role yang sama membuat cara bermainnya yang tidak imbang",5,Positif
"Tun bikinin hero yang kayak Julian bisa di comboin semua skill nya tapi ada ulti kayak xavier, cooldown minimal 1 detik.",5,Positif
makin di update malah makin jelek banget controlnya kadang diem sendiri padahal udah di gerakin udah gitu patah2 jaringannya padahal grafiknya sudah yang terendah saya maen game codm biasa aja Gak ngelag.emang game plagiat sangat jelek apalagi sekarang playernya kebanyakan toxic jangan didownload nyesel kau dapet game sampah kek gini masih mending di HOK,1,Negatif
"Ini game terburuk kalo soal matchmaking, sering banget ketemu tim yang gabisa main sedangkan di tim musuh jago semua. Aneh banget pokoknya",1,Negatif
"Matchmaking tolong diperbaiki moonton, seteam sama tukang troll sudah di repot juga percuma hakim silvananya buta, jadi serba percuma, ngerti kalo mau bikin player penasaran buat main terus, terus ga cuma itu darksystemnya lagi serius udah snowball dari awal tiba tiba musuh jadi kuat di pertengahan match padahal buff jungle musuh ga dapet bisa powernya naik derastis ujung ujungnya tercomeback, lost strike 5 kali bot 1 kali sudah basi malah bikin makin emosi, game harusnya bikin happy",1,Negatif
"permainanya seru kadang ketemu yg bisa main,tapi game ini asik untuk dimainin dan belajar kompak sesama tim,dan stategi buat mengalahkan musuh/lawan",4,Positif
"Developer aneh tim selalu tidak seimbang setiap mau glory ada aja gangguan sinyal,tim, dll, skin nya pun mahal pindah ke hok aj. Semoga di perbaiki",2,Negatif
"Game Ini pantas di hapus dari play store karna sanget buruk sekali,, dari segi game play, playernya yang ga guna, jadi saya mohon untuk pihak play store untuk memblokir game ini, saya lebih setuju HONOR OF KINGS Yang terbaik untuk saat ini.",1,Negatif
Saya kasi bintang lima karena saya dapat skin bagus menurut saya muntun dan saya senang karena saya masuk mitic walaupun cuma bintang satu makasih muntun udah kasi gua mitic sama skin yg bagus makasih banyak muntun,5,Positif
Apa an ini game jelek banget sampai gua muak mau main game ini. Karna musuh saya terlalu gg sementara tim gua lol semua tolong di perbaiki gua sampai stres berat soalnya gua pemain lama mulai dulu rank saya epic terusss bosan kalok gak di perbaiki Saya lebih baik main Honor of kings enak gak kayak ml . Entah mau bilang gimana gua gua emosi banget gua minta musuh bot ya gak dikasih gua harus gimana gua stres berat mau bunuh diri gua lama lama,2,Negatif
"permainannya bagus tapi banyak iklan, makanya aku kasih bintang 4, plis game nya di perbaiki manjadi tidak banyak iklan",4,Positif
"Emang sih awalnya dikasih victory trus tapii kalo udah epic mau ke legend beh kusaranin jangan main sendirian,game ini tuh kalo kalah ngeselin dan bisa bikin depresi jangan sering sering main game ini bisa buat nilai pelajar nurun dan para calon pekerja/pekerja aku saranin juga jangan terlalu main game ya dunia nyata lebih baik daripada game",2,Negatif
"Game nya bagus tapi, ad drak sistem sampai gua turun 4 kali, moonton tolong kasih gua menang dan hapus drak sistem, kalau tidak saya akan pindah ke game sebelah (HOK)",1,Negatif
"dear mobile Legend, tolong mana katanya Ufdate ml yg ini Gk bikin hp ngeframe dan panas , tapi cuma bohongan, malah makin parah dri Sebelumnya, Sebelumnya Masi enak main ml sehabis Ufdate kali ini malah makin buruk ngeframe nya, mencet chat aja Gk bisa klo di back bakal patah patah, jika mau ngeufdate tolong jangan lebih lebih, banyak player di luar sana hp nya Gk seperti yg lain , hp kami udah jadul",1,Negatif
Saya kasih bintang 1 aja soalnya musuhnya yang kuat malah tim bot semua kalo bisa kasih lawan yg setara lh klo bisa jangan yg tim orang lain kuat2 yg tim kta bot semua,1,Negatif
"plis lah moonton, kasih tim tuh yang bener dikit, masa setiap hari lose streak mulu, cape banget cok stuck di mythic terus ga berubah-rubah, ngasih skin gratis bisa, ngasih tim yang bener ga bisa, nyesel aku top-up di ml kalo masih dikasih tim ga becus mulu, kasih keadilan lah buat player solo, kalo masih ga diperbaikin semoga seluruh player pindah ke game sebelah aja, mampus dah ga ada penghasilan",1,Negatif
"Game ini bagus , cuma .. Kalau dapat tim Kurang bagus kadang juga musuhnya jago Tim nya ngetroll , semoga kedepannya Moonton memperbaiki sistem matchmaking🙏",4,Positif
"Yang bener ajalah moonton penempatan dari 10x cuman menang 1x , saya main sudah benar saya dapat mvp atau gold, saya main duo teman saya juga benar mainnya, tapi kenapa dapat tim yang ketika req hero mereka savage lah tripelkill lah apalah title lah tapi ketika main mereka sulit di ajak kerja sama, main hanya sesuai keinginan mereka tanpa memikirkan anggota yang lain, & selalu pasti Ketika main dapat musuh yang keahlianya melebihi tim saya, sangat jarang saya menemukan tim yang kuat, Tolong saya",2,Negatif
"Game banyak bug, crash, ngelagg, ping bagus pas main langsung ngelagg, loading lobby lama, pas ngecrash keluar jadi afk malah dihukum, yang salah lu apa gw si?",1,Negatif
"game rusak, banyak player yg bodoh bikin permainan jadi ga nyaman, tombol report hanya pajangan, player yang bermain jelek setelah direport hanya diberi sanksi kecil, banyak joki rank yang meresahkan, setelah habis dijoki player aslinya bermain lagi dan menjadi feeder karena ranknya sudah tinggi dijokiin, kalo gamau kalah sama king of honor, tolong perbaiki masalah ini, tolong beri kenyamanan bagi player yang lain!!!!!",1,Negatif
"Permaianan dengan match buruk. Selalu mendapatkan team buta map, tdk tau cara main. Match tidak imbang. Tolong diberikan team yang sesuai lah. Dan parah nya moonton seenak nya suka mute orang. Gimana gak emosi kl moonton ksh team yg gak ada skill nya. Makin lama makin jelek game ini.",1,Negatif
"Plis lah moonton kasih aku ws Napa sih ajg skin doang di perbanyak tapi player di bikin stres ajg mikir pake otak kntl capek² push malah rank turun di kasih musuh yg rank nya lebih tinggi di banding rank kita ga wajar ajg kasih musuh yg rank nya sesuai dengan rank kita jangan musuh jago lu kasih sialan gw main ml cuma mau ilangin strees tapi lu malah bikin tambah strees kimak sialan babi kalau gini mendingan game sebelah daripada game sialan satu ini,skin doang di gratisin game dark sistem ajg",1,Negatif
"Bagus sekali permainan meskipun ada yang bikin gw emosi tapi aku tetap suka game ini soalnya harus cari solusi agar menang dan aku juga suka ikut MCL, Terima kasih moonton sudah mengasih skin gratis kapan kapan skin JJK hehe",5,Positif
Bagus sih banyak Event seru dan menarik tapi kenapa saya kasih bintang 3 karena saya selalu mengalami koneksi jaringan terputus padahal yg lain sih biasa aja sering terjadi koneksi terputus di saat maptaking dan saya selalu dapat tim yang tidak jelas dan dapat musuh yg jago tolong di perbaiki agar kenyamanan saya dalam bermain game ini tetap terjaga...,4,Positif
"Game yg hanya bisa bikin stress bukan bikin nyaman karna montoon membuat ku kecewa aku hanya kasih 2bintang saja,tolong diperbaiki lagi montoon dengan dark sistem nya saya klo main rank menang cuma sekali tapi lose streak 10 kali itu membuat saya sangat marah kalo mau banyak lagi yg bermain ini game montoon klo bisa jangan menurunkan bintang tapi menaiki bintang walau hanya sampai lengend klo bisa juga jangan perbanyak event skin gratis tapi perbanyak win streak para player montoon tolong 🙏",2,Negatif
"hadeh dari dlu ga pernah di fix apalah ketemu musuh spek onic malah dapet tim dark sistem kek mana moonton kalo bisa jangan update dulu lah benerin dulu tim tim nya, sistem nya hadeh bintang 0 !!!!!NOT RECOMENDED!!!!!",1,Negatif
"minn kaloo mau di offline ofline nin aja kesel bet sinyal bagus giliran pas dalam game sinyal jadi jelek banget ga jelas banget makin sini,,perbaiki dong kalo di kasih kritik tuh bukannya malah makin jelek,biar ga kalah sama sebelah",5,Positif
"Masalah pertama: Data ml aku kok download terus ya,cukup kecewa soalnya aku pakek data Internet,masa sehari kuota nya habis 4 gb, download data nya gak berenti² tolong fix developer..😮‍💨 Masalah kedua: Match yang tidak adil, kadang satu tim sama orang yang baru main padahal tier rank Udah tinggi😡,gak ada yg berubah aowkwk",4,Positif
"game aneh... gak bs ngasih permainan yg seimbang,,, selalu berat sebelah. Mkanya sllu ada nanmanya lostreak & winstreak. Game cepat rata2 10 mnit. Untik player solo cuma bikin stresss. Jd ini game hanya untuk mabar. User solo uninstal ja mendingan. Ganti game sebelah.",1,Negatif
"Udah bagus sih,tapi tolong dong monoton kalo aku putar lagu dari go tube tuh bisa di dengar di in game nya,gw udah coba tapi,malah keluar game dan rekog ulang dan pas mau masuk tu tunggu sampe 100% juga boleh ya,tapi lama banget sampe akhir game baru gw masuk",4,Positif
Percuma skin gratis kalo ngasih tim/ musuh ga imbang 😡 Masak kalah sama game baru rilis sebelah (HOK). TIm dan musuh imbang.,1,Negatif
"Moonton skrng gak niat buat game. Katanya dark sistem itu gaada? Tapi tiap main ngasih tim gak ada yg bener, entah lah kami para player solo yang klo dapat tim kayak tlso. 1 pesan buat moonton, klo ngasih tim yang setara, ini ngasih tim lawan keras tim sendiri kek hewan berkaki 4.",1,Negatif
"Tolong dengan hormat Masak player solo ketemu sama 1 squad , mana di kasih tim legends lagi, tolong buat sistem di perbaiki lagi jangan merusak game dengan sistem yg gak jelas, jujur makin aneh sistem sekarang, kalau gak mau player pada ngilang utamakan sistem di buat yg sehat, jangan cuma give skin tapi sistem gak jelas",1,Negatif
"Moontoon mau sampai kapan sistem matchmaking nya kaya gini?saya setiap main rank sering ketemu tim musuh yang lagi ngejoki/ ngejoki dan recent rank tertingginya ga main"" udh glory keatas.",1,Negatif
Game nya bagus aku suka tapi Waktu di rank Grand master malah stuck naik turun sampai saya emosi liatnya jadinya sekarang Grand master 3 bintang 4 yah begitulah nasib dark system' di mohon montoon ga ada dark system' min ya tolong moonton pliss,4,Positif
"Mohon diperhatikan tentang tim yang tidak seimbang,semua pemain ingin mendapatkan kemenangan,jadi tolong diperbaiki agar user rank tertentu dan rank tertinggi nya sesuai dengan musuh, misalnya rank seseorang adalah mythic dan rank tertinggi nya juga mythic,maka jangan diketemukan dengan user yang rank nya mythic tetapi rank tertinggi nya honor/glory/immortal",1,Negatif
"apa ini baik cuma di event nya doang, tapi masih banyak drak sistem cape cape nge push cuma naik 1/2 bintang doang kasih keringanan lah buat pemain solo rank kurangin drak sistemnya",1,Negatif
"Makin kesini makin baby sinyal bagus juga pake simpati ataupun wifi buruk banget , baby emang gak jelas . Makin kesini makin gak jela koneksi yg di berikan moonton sinyal bagus kok jadi NGELEM yah buruk banget moonton sekarang",5,Positif
Tolong dong pihak mobile lengends klo kasih tim yang bener.. dapet tim kaga ada yang bener sedangkan lawan pro Mulu.... Tolong di perbaikin lagi... Niat nya maen ml buat hiburan ini mah malah dapet batin hadehh,1,Negatif
"Gamenya bagus, seru, banyak event menarik, cuma perlu tingkatin grafiknya aja, tapi aku tetep ngerekomendasiin game ini!! Walaupun ada game sebelah yang katanya bagus, tapi aku tetep main MLBB!",5,Positif
"Dari secara gameplay,event,dan tampilan sudah cukup bagus,tapi tolong dong sistem matchmakingnya di perbaikk lagi,terkadang saya bertemu dengann tim yang noob dan musuh yang pro.",5,Positif
"game dengan matc matching rusak parah kasih tim sama musuh selalu ga seimbang tim nya bot musuh nya sekelas pen joki giliran dah kalah mulu baru kasih musuh yang bot, rusak nih game bukan perjuangan player tapi permainan moonton nya ke gitu rusak parah",1,Negatif
"Ayo lah masak iya 4x kalah 1x win gitu trus berulang mana tim nya berat sebelah berasa main 1 vs 9 tolong lah Match nya di benahi,gw main di honor of king kagak pernah tuh kek gini padahal main solo,kalau kek gitu trus jgn salahin kalau player lo pada pindah game sebelah",1,Negatif
"Wah luar biasa saya habis losstreak 12 kali dan hampir gila.ya kalai kasih tim tuh luar biasa sampai saya mikir keras gimana buat menang dan alhasil tetep aja saya harus belajar lagi biar jadi pemain proplayer,dan rekan tim random saya banyak yang baik hati tidak egois mementingkan diri sendiri,sungguh luar biasa game ini tolong di hapus aja di playstore biar banyak orang yang kangen dan rindu pengen main ML lagi",1,Negatif
"Pantesan banyak yang pindah ke hok, sistem nya aja kek gini. Di kasih tim yang history nya sama semua ""misal history tim semuanya midlane"". Event skin gratis habis habisan, takut pada pindah ke hok ya? Benerin dulu tuh sistem nya haha",1,Negatif
"Game kocak sinya setabil tiba. Ping tinggi, Habis di keluar game mau main lgi gak bisa login ke beranda . Cuma bunyi suara terus diem gak bisa masuk ke gamenya cuma loading aja tunggu lama gak bisa masuk",1,Negatif
"Crash trooooossss. Paraaaaaahhhh... udh ky main p*2... lag... gak bisa masuk game... padahal baru d update... alhasil kena afk, padahal kesalahan dari game sendiri...",2,Negatif
Akun di curi TDK bisa bantu untuk kembalikan. Alasan info salah padahal udah kirim. Bukti top up ada malah TDK bisa bantu Percuma top up banyak TDK bisa membantu mengembalikaN akun yg sdh di curi. Menyesal top up sebanyak itu,1,Negatif
Game laknat tiap mau mytic aja pasti lose strike sampe 2 Minggu stuk di legend 1 tinggal 1 bintang lagi pasti ls dapet tim ga pernah bener udah berapa season pasti kek gini terus....mikir lah momtoon .tolong moonton season ini sulit bgt dpt tim yg bagus banyak ls dari pada ws nya menang 1× bisa kalah sampe 7× ga naik² bikin stres game rusak tlg perbaiki banyak lag tim ga jelas musuh jago sulit bgt season skrg klo kek gini trs mending pindah game aja kami ga butuh skin gratis kami hanya ingin ws,1,Negatif
"Game cukup bagus,namun terkadang lawannya tidak sepadan.dan mendapatkan timnya yang sama sekali tidak bisa cara main.tolong di perhatikan.",5,Positif
"Terkadang game ini Membuat Kesal Yang Seharusnya dengan mudah naik level ini malah menanjak kekalahan yang enggak masuk akal, Kalau Terusan Begini Aku Hapus Game ini Yang Keseringan Membuat Saya Malah bukan Terhibur Malah Menjadi pusing, Otak Dipikir jangan Mau Untung Kamu aja.",1,Negatif
"Jangan di kasih tim dark sistem lah capek gua main kayak gini mulu, kenapa giliran musuh dapat jago banget gua di kasih pangkat warior, maksud nya apasih gua gk ngerti tolong lah jangan kayak gini ngasih tim seimbang sama lawan nya gau mohon",1,Negatif
